0,,,
,ゴ　,御飯，御用，御殿,
,おん,御中，御礼,
漁,ギョ　,漁業，漁船，漁村,「猟」の字音の転用。
,リョウ,漁師，大漁，不漁,
凶,キョウ,凶悪，凶作，吉凶,
共,キョウ　,共同，共通，公共,
,とも,共に，共々，共食い,
叫,キョウ　,叫喚，絶叫,
,さけぶ,叫ぶ，叫び,
狂,キョウ　,狂気，狂言，熱狂,
,くるう　,狂う,
,くるおしい,狂おしい,
京,キョウ　,京風，上京，帰京,「京浜」，「京阪」などと使う。
,ケイ,,
享,キョウ,享有，享受，享楽,
供,キョウ　,供給，提供，自供,⇔備える
,　ク　,供物，供養,
,そなえる　,供える，お供え,
,とも,供，子供,
協,キョウ,協力，協会，妥協,
況,キョウ,状況，実況，概況,
峡（峽）,キョウ,峡谷，地峡，海峡,
挟（挾）,キョウ　,挟撃,
,はさむ　,挟む,
,はさまる,挟まる,
狭（狹）,キョウ　,狭量，広狭，偏狭,
,せまい　,狭い，狭苦しい,
,せばめる　,狭める,
,せばまる,狭まる,
恐,キョウ　,恐怖，恐縮，恐慌,⇔畏れる
,おそれる　,恐れる，恐れ，恐らく,
,おそろしい,恐ろしい,
恭,キョウ　,恭賀，恭順,
,うやうやしい,恭しい,
胸,キョウ　,胸囲，胸中，度胸,
,むね　,胸,
,　むな,胸板，胸毛，胸騒ぎ,
脅,キョウ　,脅迫，脅威,
,おびやかす　,脅かす,
,おどす　,脅す，脅し，脅し文句,
,おどかす,脅かす,
強,キョウ　,強弱，強要，勉強,
,ゴウ　,強引，強情，強盗,
,つよい　,強い，強がる,
,つよまる　,強まる,
,つよめる　,強める,
,しいる,強いる，無理強い,
教,キョウ　,教育，教訓，宗教,
,おしえる　,教える，教え,
,おそわる,教わる,
郷（鄕）,キョウ　,郷里，郷土，異郷,
,ゴウ,郷士，近郷，在郷,
境,キョウ　,境界，境地，逆境,
,　ケイ　,境内,
,さかい,境，境目,
橋,キョウ　,橋脚，鉄橋，歩道橋,
,はし,橋，丸木橋,
矯,キョウ　,矯正，奇矯,
,ためる,矯める，矯め直す,
鏡,キョウ　,鏡台，望遠鏡，反射鏡,眼鏡（めがね）
,かがみ,鏡,
競,キョウ　,競争，競技，競泳,
,ケイ　,競馬，競輪,
,きそう　,競う,
,せる,競る，競り合う,
響（響）,キョウ　,音響，影響，交響楽,
,ひびく,響く，響き,
驚,キョウ　,驚異，驚嘆,
,おどろく　,驚く，驚き,
,おどろかす,驚かす,
仰,ギョウ　,仰視，仰天，仰角,
,　コウ　,信仰,
,あおぐ　,仰ぐ,
,おおせ,仰せ,
暁（曉）,ギョウ　,暁天，今暁，通暁,
,あかつき,暁,
業,ギョウ　,業績，職業，卒業,⇔技
,ゴウ　,業病，罪業，自業自得,
,わざ,業，仕業，早業,
凝,ギョウ　,凝固，凝結，凝視,
,こる　,凝る，凝り性,
,こらす,凝らす,
曲,キョク　,曲線，曲面，名曲,
,まがる　,曲がる,
,まげる,曲げる,
局,キョク,局部，時局，結局,
極,キョク　,極限，終極，積極的,
,ゴク　,極上，極秘，至極,
,きわめる　,極める，極め付き，,⇔究める，窮める
,,極めて〔副〕,
,きわまる　,極まる，極まり,⇔窮まる
,きわみ,極み,
玉,ギョク　,玉座，玉石，宝玉,⇔球，弾
,たま,玉，目玉,
巾,キン,頭巾，雑巾,
斤,キン,斤量,
均,キン,均等，均一，平均,
近,キン　,近所，近代，接近,
,ちかい,近い，近づく，近道,
金,キン　,金属，金銭，純金,
,コン　,金色，金剛力，黄金,
,かね　,金，金持ち，針金,
,　かな,金物，金具，金縛り,
菌,キン,細菌，殺菌，保菌者,
勤（勤）,キン　,勤務，勤勉，出勤,
,　ゴン　,勤行,
,つとめる　,勤める，勤め,⇔努める，務める
,つとまる,勤まる,⇔務まる
琴,キン　,琴線，木琴，手風琴,
,こと,琴,
筋,キン　,筋肉，筋骨，鉄筋,
,すじ,筋，筋書，大筋,
僅,キン　,僅差,＊（（付）第２の３参照）
,わずか,僅かだ,
禁,キン,禁止，禁煙，厳禁,
緊,キン,緊張，緊密，緊急,
錦,キン　,錦秋,
,にしき,錦絵,
謹（謹）,キン　,謹慎，謹賀，謹呈,⇔慎む
,つつしむ,謹む，謹んで〔副〕,
襟,キン　,襟度，開襟，胸襟,
,えり,襟，襟首,
吟,ギン,吟味，詩吟，苦吟,
銀,ギン,銀貨，銀行，水銀,
区（區）,ク,区別，区々，地区,
句,ク,句集，字句，節句,
苦,ク　,苦心，苦労，辛苦,
,くるしい　,苦しい，苦しがる，見苦しい,
,くるしむ　,苦しむ，苦しみ,
,くるしめる　,苦しめる,
,にがい　,苦い，苦虫，苦々しい,
,にがる,苦り切る,
駆（驅）,ク　,駆使，駆逐，先駆,
,かける　,駆ける，抜け駆け,
,かる,駆る，駆り立てる,
具,グ,具体的，具備，道具,
惧,グ,危惧,＊（（付）第２の３参照）
愚,グ　,愚問，愚鈍，暗愚,
,おろか,愚かだ，愚かしい,
空,クウ　,空想，空港，上空,
,そら　,空，空色，青空,
,あく　,空く，空き巣,⇔開く，明く
,あける　,空ける,⇔開ける，明ける
,から,空，空手，空手形,
偶,グウ,偶然，偶数，配偶者,
遇,グウ,境遇，待遇，遇する,
隅,グウ　,一隅,
,すみ,隅，片隅,
串,くし,串刺し，串焼き,
屈,クツ,屈辱，屈伸，不屈，理屈,
掘,クツ　,掘削，発掘，採掘,
,ほる,掘る,
窟,クツ,巣窟，洞窟,
熊,くま,熊,
繰,くる,繰る，繰り返す,
君,クン　,君主，君臨，諸君,
,きみ,君，母君,
訓,クン,訓練，教訓，音訓,
勲（勳）,クン,勲功，勲章，殊勲,
薫（薰）,クン　,薫風，薫陶,⇔香る
,かおる,薫る，薫り,
軍,グン,軍隊，軍備，空軍,
郡,グン,郡部，○○郡,
群,グン　,群居，大群，抜群,
,むれる　,群れる,
,むれ　,群れ,
,　むら,群すずめ，群千鳥，群がる,
兄,ケイ　,兄事，父兄，義兄,兄（にい）さん
,　キョウ　,兄弟,「兄弟」は，「ケイテイ」と読むこともある。
,あに,兄,
刑,ケイ,刑罰，刑法，処刑,
形,ケイ　,形態，形成，図形,⇔型
,ギョウ　,形相，人形,
,かた　,形，形見，手形,
,かたち,形,
系,ケイ,系統，系列，体系,
径（徑）,ケイ,直径，直情径行,
茎（莖）,ケイ　,球茎，地下茎,
,くき,茎，歯茎,
係,ケイ　,係累，係争，関係,
,かかる　,係る,⇔掛かる
,かかり,係，係員，庶務係,⇔掛
型,ケイ　,原型，模型，典型,⇔形
,かた,型，型紙，血液型,
契,ケイ　,契約，契機，黙契,
,ちぎる,契る，契り,
計,ケイ　,計算，計画，寒暖計,時計（とけい）
,はかる　,計る,⇔測る，量る，図る，謀る
,はからう,計らう，計らい,
恵（惠）,ケイ　,恵贈，恵与，恩恵,
,エ　,恵方参り，知恵,
,めぐむ,恵む，恵み,
啓,ケイ,啓発，啓示，拝啓,
掲（揭）,ケイ　,掲示，掲載，前掲,
,かかげる,掲げる,
渓（溪）,ケイ,渓谷，渓流，雪渓,
経（經）,ケイ　,経費，経済，経験,読経（どきょう）
,キョウ　,経文，お経，写経,
,へる,経る,
蛍（螢）,ケイ　,蛍光灯，蛍光塗料,
,ほたる,蛍,
敬,ケイ　,敬意，敬服，尊敬,
,うやまう,敬う,
景,ケイ,景気，風景，光景,景色（けしき）
軽（輕）,ケイ　,軽快，軽薄，軽率,
,かるい　,軽い，軽々と，手軽だ,
,かろやか,軽やかだ,
傾,ケイ　,傾斜，傾倒，傾向,
,かたむく　,傾く，傾き,
,かたむける,傾ける,
携,ケイ　,携帯，必携，提携,
,たずさえる　,携える,
,たずさわる,携わる,
継（繼）,ケイ　,継続，継承，中継,⇔接ぐ，次ぐ
,つぐ,継ぐ，継ぎ,
詣,ケイ　,参詣,
,もうでる,詣でる，初詣,
慶,ケイ,慶弔，慶祝，慶賀,
憬,ケイ,憧憬,
稽,ケイ,稽古，滑稽,＊（（付）第２の３参照）
憩,ケイ　,休憩,
,いこい　,憩い,
,いこう,憩う,
警,ケイ,警告，警戒，警察,
鶏（鷄）,ケイ　,鶏卵，鶏舎，養鶏,
,にわとり,鶏,
芸（藝）,ゲイ,芸術，芸能，文芸,
迎,ゲイ　,迎合，歓迎，送迎,
,むかえる,迎える，出迎え,
鯨,ゲイ　,鯨油，捕鯨,
,くじら,鯨,
隙,ゲキ　,間隙,「隙間」は，「透き間」とも書く。
,すき,隙間,
劇,ゲキ,劇薬，劇場，演劇,
撃（擊）,ゲキ　,撃退，攻撃，打撃,⇔打つ，討つ
,うつ,撃つ，早撃ち,
激,ゲキ　,激動，感激，激する,
,はげしい,激しい，激しさ,
桁,けた,桁違い，橋桁,
欠（缺）,ケツ　,欠乏，欠席，補欠,
,かける　,欠ける,
,かく,欠く,
穴,ケツ　,穴居，墓穴,
,あな,穴,
血,ケツ　,血液，血統，鮮血,
,ち,血，鼻血,
決,ケツ　,決裂，決意，解決,
,きめる　,決める，取り決め,
,きまる,決まる，決まり,
結,ケツ　,結論，結婚，連結,
,むすぶ　,結ぶ，結び,
,ゆう　,結う，元結,
,ゆわえる,結わえる,
傑,ケツ,傑物，傑作，豪傑,
潔,ケツ　,潔白，清潔，純潔,
,いさぎよい,潔い,
月,ゲツ　,月曜，明月，歳月,五月（さつき）
,ガツ　,正月，九月,五月雨（さみだれ）
,つき,月，月見，三日月,
犬,ケン　,犬歯，愛犬，野犬,
,いぬ,犬,
件,ケン,件数，事件，条件,
見,ケン　,見学，見地，意見,⇔診る
,みる　,見る，下見,
,みえる　,見える,
,みせる,見せる，顔見せ,
券,ケン,乗車券，旅券，債券,
肩,ケン　,肩章，双肩，比肩,
,かた,肩,
建,ケン　,建築，建議，封建的,
,　コン　,建立,
,たてる　,建てる，建物，二階建て,⇔立てる
,たつ,建つ，一戸建ち,⇔立つ
研（硏）,ケン　,研究，研修,
,とぐ,研ぐ,
県（縣）,ケン,県庁，県立，○○県,
倹（儉）,ケン,倹約，節倹，勤倹,
兼,ケン　,兼用，兼任，兼職,
,かねる,兼ねる,
剣（劍）,ケン　,剣道，剣舞，刀剣,
,つるぎ,剣,
拳,ケン　,拳銃，拳法,
,こぶし,握り拳,
軒,ケン　,軒数，一軒,
,のき,軒，軒先,
健,ケン　,健康，健闘，強健,
,すこやか,健やかだ,
険（險）,ケン　,険悪，危険，保険,
,けわしい,険しい，険しさ,
圏（圈）,ケン,圏内，圏外，成層圏,
堅,ケン　,堅固，堅実，中堅,⇔硬い，固い
,かたい,堅い,
検（檢）,ケン,検査，検討，点検,
嫌,ケン　,嫌悪，嫌疑,
,　ゲン　,機嫌,
,きらう　,嫌う，嫌い,
,いや,嫌だ，嫌がる，嫌気がさす,
献（獻）,ケン　,献上，献身的，文献,
,　コン,献立，一献,
絹,ケン　,絹布，人絹,
,きぬ,絹，薄絹,
遣,ケン　,遣外，派遣，分遣,⇔使う
,つかう　,遣う，金遣い,
,つかわす,遣わす,
権（權）,ケン　,権利，権威，人権,
,　ゴン,権化，権現,
憲,ケン,憲法，憲章，官憲,
賢,ケン　,賢人，賢明，先賢,
,かしこい,賢い,
謙,ケン,謙虚，謙譲,
鍵,ケン　,鍵盤,
,かぎ,鍵，鍵穴,
繭,ケン　,繭糸,
,まゆ,繭，繭玉,
顕（顯）,ケン,顕著，顕彰，顕微鏡,
験（驗）,ケン　,試験，経験，実験,
,　ゲン,験がある，霊験,
懸,ケン　,懸垂，懸賞，懸命,
,　ケ　,懸念，懸想,
,かける　,懸ける，命懸け,⇔掛ける，架ける，賭ける
,かかる,懸かる,⇔掛かる，架かる
元,ゲン　,元素，元気，多元,⇔下，本，基
,ガン　,元祖，元日，元来,
,もと,元，元帳，家元,
幻,ゲン　,幻滅，幻覚，夢幻,
,まぼろし,幻,
玄,ゲン,玄米，玄関，幽玄,玄人（くろうと）
言,ゲン　,言行，言論，宣言,
,ゴン　,言上，伝言，無言,
,いう　,言う，物言い,
,こと,言葉，寝言,
弦,ゲン　,上弦，正弦,
,つる,弦,
限,ゲン　,限度，制限，期限,
,かぎる,限る，限り,
原,ゲン　,原因，原理，高原,
,はら,原，野原，松原,海原（うなばら）
,,,河原・川原（かわら）
現,ゲン　,現象，現在，表現,
,あらわれる　,現れる，現れ,⇔表れる
,あらわす,現す,⇔表す，著す
舷,ゲン,舷側，右舷,
減,ゲン　,減少，増減，加減,
,へる　,減る，目減り,
,へらす,減らす，人減らし,
源,ゲン　,源泉，水源，資源,
,みなもと,源,
厳（嚴）,ゲン　,厳格，厳重，威厳,
,　ゴン　,荘厳,
,おごそか　,厳かだ,
,きびしい,厳しい，厳しさ,
己,コ　,自己，利己,
,キ　,知己，克己,
,おのれ,己,
戸,コ　,戸外，戸籍，下戸,
,と,戸，雨戸,
古,コ　,古代，古典，太古,
,ふるい　,古い，古株，古びる,
,ふるす,使い古す,
呼,コ　,呼吸，呼応，点呼,
,よぶ,呼ぶ，呼び声,
固,コ　,固定，固有，堅固,
,かためる　,固める，固め,
,かたまる　,固まる，固まり,
,かたい,固い，固さ,固唾（かたず）
,,,⇔堅い，硬い
股,コ　,股間，股関節,
,また,内股，大股,
虎,コ　,虎穴，猛虎,
,とら,虎,
孤,コ,孤児，孤独，孤立,
弧,コ,弧状，括弧，円弧,
故,コ　,故郷，故意，事故,
,ゆえ,故，故に,
枯,コ　,枯死，枯淡，栄枯,
,かれる　,枯れる，枯れ木,
,からす,枯らす，木枯らし,
個,コ,個人，個性，一個,
庫,コ　,倉庫，文庫，車庫,
,　ク,庫裏,
湖,コ　,湖水，湖沼，湖畔,
,みずうみ,湖,
雇,コ　,雇用，雇員，解雇,
,やとう,雇う，日雇い,
誇,コ　,誇示，誇大，誇張,
,ほこる,誇る，誇り，誇らしい,
鼓,コ　,鼓動，鼓舞，太鼓,
,つづみ,鼓，小鼓,
錮,コ,禁錮,
顧,コ　,顧慮，顧問，回顧,⇔省みる
,かえりみる,顧みる,
五,ゴ　,五穀，五色，五目飯,五月（さつき）
,いつ　,五日,五月雨（さみだれ）
,いつつ,五つ,
互,ゴ　,互角，互選，相互,
,たがい,互い，互いに，互い違い,
午,ゴ,午前，正午，子午線,
呉,ゴ,呉服，呉越同舟,
後,ゴ　,後刻，前後，午後,
,コウ　,後続，後悔，後輩,
,のち　,後，後添い，後の世,
,うしろ　,後ろ，後ろめたい,
,あと　,後，後味，後回し,⇔跡，痕
,おくれる,後れる，後れ毛，気後れ,⇔遅れる
娯,ゴ,娯楽,
悟,ゴ　,悟性，覚悟，悔悟,
,さとる,悟る，悟り,
碁,ゴ,碁石，碁盤，囲碁,
語,ゴ　,語学，新語，国語,
,かたる　,語る，物語,
,かたらう,語らう，語らい,
誤,ゴ　,誤解，正誤，錯誤,
,あやまる,誤る，誤り,
護,ゴ,護衛，救護，保護,
口,コウ　,口述，人口，開口,
,ク　,口調，口伝，異口同音,
,くち,口，口絵，出口,
工,コウ　,工場，加工，人工,
,ク,工面，細工，大工,
公,コウ　,公平，公私，公園,
,おおやけ,公,
勾,コウ,勾配，勾留,
孔,コウ,鼻孔，気孔,
功,コウ　,功名，功績，成功,
,　ク,功徳,
巧,コウ　,巧拙，巧妙，技巧,
,たくみ,巧みな術,
広（廣）,コウ　,広大，広言，広義,
,ひろい　,広い，広場，広々と,
,ひろまる　,広まる,
,ひろめる　,広める,
,ひろがる　,広がる，広がり,
,ひろげる,広げる,
甲,コウ　,甲乙，装甲車,「甲板」は，「コウハン」とも。
,カン,甲板，甲高い,
交,コウ　,交通，交番，社交,
,まじわる　,交わる，交わり,
,まじえる　,交える,
,まじる　,交じる,⇔混じる
,まざる　,交ざる,⇔混ざる
,まぜる　,交ぜる，交ぜ織り,⇔混ぜる
,かう　,飛び交う,
,かわす,交わす,
光,コウ　,光線，栄光，観光,
,ひかる　,光る，光り輝く,
,ひかり,光，稲光,
向,コウ　,向上，傾向，趣向,
,むく　,向く，向き,
,むける　,向ける，顔向け,
,むかう　,向かう，向かい,
,むこう,向こう，向こう側,
后,コウ,皇后，皇太后,
好,コウ　,好意，好敵手，良好,
,このむ　,好む，好み，好ましい,
,すく,好く，好き嫌い，好きな絵,
江,コウ　,江湖,
,え,入り江,
考,コウ　,考慮，思考，参考,
,かんがえる,考える，考え,
行,コウ　,行進，行為，旅行,
,ギョウ　,行列，行政，修行,
,　アン　,行脚，行火,
,いく　,行く,⇔逝く
,ゆく　,行く，行く末,行方（ゆくえ）
,,,⇔逝く
,おこなう,行う，行い,
坑,コウ,坑道，炭坑，廃坑,
孝,コウ,孝行，孝心，不孝,
抗,コウ,抗争，抗議，対抗,
攻,コウ　,攻守，攻撃，専攻,
,せめる,攻める,
更,コウ　,更新，更迭，変更,
,さら　,更に，今更,
,ふける　,更ける，夜更け,
,ふかす,更かす，夜更かし,
効（效）,コウ　,効果，効力，時効,⇔利く
,きく,効く，効き目,
幸,コウ　,幸福，不幸，行幸,
,さいわい　,幸い，幸いな事,
,さち　,幸,
,しあわせ,幸せ，幸せな人,
拘,コウ,拘束，拘留，拘置,
肯,コウ,肯定，首肯,
侯,コウ,諸侯，王侯,
厚,コウ　,厚情，厚生，濃厚,
,あつい,厚い，厚み,
恒（恆）,コウ,恒常，恒例，恒久,
洪,コウ,洪水，洪積層,
皇,コウ　,皇帝，皇室，皇后,「天皇」は，「テンノウ」。
,オウ,法皇,
紅,コウ　,紅白，紅茶，紅葉,紅葉（もみじ）
,　ク　,真紅，深紅,
,べに　,紅，口紅,
,くれない,紅,
荒,コウ　,荒天，荒廃，荒涼,
,あらい　,荒い，荒波，荒々しい,⇔粗い
,あれる　,荒れる，荒れ地，大荒れ,
,あらす,荒らす，倉庫荒らし,
郊,コウ,郊外，近郊,
香,コウ　,香水，香気，線香,
,　キョウ　,香車,
,か　,香，色香，移り香,
,かおり　,香り,⇔薫り
,かおる,香る,⇔薫る
候,コウ　,候補，気候，測候所,
,そうろう,候文，居候,
校,コウ,校閲，将校，学校,
耕,コウ　,耕作，耕地，農耕,
,たがやす,耕す,
航,コウ,航海，航空，就航,
貢,コウ　,貢献,
,　ク　,年貢,
,みつぐ,貢ぐ，貢ぎ物,
降,コウ　,降雨，降参，下降,
,おりる　,降りる，乗り降り,⇔下りる
,おろす　,降ろす,⇔下ろす，卸す
,ふる,降る，大降り,
高,コウ　,高低，高級，最高,
,たかい　,高い，高台，高ぶる,
,たか　,高，売上高,
,たかまる　,高まる，高まり,
,たかめる,高める,
康,コウ,健康，小康,
控,コウ　,控除，控訴,
,ひかえる,控える，控え,
梗,コウ,心筋梗塞，脳梗塞,
黄（黃）,コウ　,黄葉,硫黄（いおう）
,オウ　,黄金，卵黄,
,き　,黄，黄色い，黄ばむ,
,　こ,黄金,
喉,コウ　,喉頭，咽喉,
,のど,喉，喉元,
慌,コウ　,恐慌,
,あわてる　,慌てる，大慌て,
,あわただしい,慌ただしい，慌ただしさ，慌ただしげだ,
,,,
港,コウ　,港湾，漁港，出港,
,みなと,港,
硬,コウ　,硬度，硬貨，生硬,⇔堅い，固い
,かたい,硬い，硬さ,
絞,コウ　,絞殺，絞首刑,
,しぼる　,絞る，絞り上げる，絞り,⇔搾る
,しめる　,絞める,⇔締める
,しまる,絞まる,⇔締まる
項,コウ,項目，事項，条項,
溝,コウ　,下水溝，排水溝,
,みぞ,溝,
鉱（鑛）,コウ,鉱物，鉱山，鉄鉱,
構,コウ　,構造，構内，結構,
,かまえる　,構える，構え,
,かまう,構う，構わない,
綱,コウ　,綱紀，綱領，大綱,
,つな,綱，横綱,
酵,コウ,酵母,
稿,コウ,草稿，原稿，投稿,
興,コウ　,興行，復興，振興,
,キョウ　,興味，興趣，余興,
,おこる　,興る,⇔起こる
,おこす,興す,⇔起こす
衡,コウ,均衡，平衡，度量衡,
鋼,コウ　,鋼鉄，鋼材，製鋼,
,はがね,鋼,
講,コウ,講義，講演，聴講,
購,コウ,購入，購買，購読,
乞,こう,乞う，命乞い,⇔請う
号（號）,ゴウ,号令，号外，番号,
合,ゴウ　,合同，合計，結合,
,ガッ　,合併，合宿，合点,「合点」は，「ガテン」とも。
,　カッ　,合戦,
,あう　,合う，落ち合う，試合,⇔会う，遭う
,あわす　,合わす,
,あわせる,合わせる，問い合わせる,⇔併せる
拷,ゴウ,拷問,
剛,ゴウ,剛健，金剛力,
傲,ゴウ,傲然，傲慢,
豪,ゴウ,豪遊，豪雨，文豪,
克,コク,克服，克明，克己,
告,コク　,告示，告白，報告,
,つげる,告げる,
谷,コク　,幽谷,
,たに,谷，谷川,
刻,コク　,彫刻，時刻，深刻,
,きざむ,刻む，刻み,
国（國）,コク　,国際，国家，外国,
,くに,国，島国,
黒（黑）,コク　,黒板，漆黒，暗黒,
,くろ　,黒，真っ黒，白黒,
,くろい,黒い，黒さ，腹黒い,
穀（穀）,コク,穀物，雑穀，脱穀,
酷,コク,酷似，冷酷，残酷,
獄,ゴク,獄舎，地獄，疑獄,
骨,コツ　,骨子，筋骨，老骨,
,ほね,骨，骨折り,
駒,こま,持ち駒,
込,こむ　,込む,⇔混む
,こめる,込める，やり込める,
頃,ころ,頃，日頃,
今,コン　,今後，今日，今朝，今年，昨今,今日（きょう）
,キン　,今上,今朝（けさ）
,いま,今，今し方,今年（ことし）
困,コン　,困難，困窮，貧困,
,こまる,困る,
昆,コン,昆虫，昆布,「昆布」は，「コブ」とも。
恨,コン　,遺恨，痛恨，悔恨,
,うらむ　,恨む，恨み,
,うらめしい,恨めしい,
根,コン　,根拠，根気，平方根,
,ね,根，根強い，屋根,
婚,コン,婚約，結婚，新婚,
混,コン　,混合，混雑，混迷,
,まじる　,混じる，混じり物,⇔交じる
,まざる　,混ざる,⇔交ざる
,まぜる　,混ぜる，混ぜ物,⇔交ぜる
,こむ,混む，混み合う，人混み,⇔込む
,,,「混み合う」，「人混み」は，「込み合う」，「人込み」とも書く。
,,,
痕,コン　,痕跡，血痕,⇔跡，後
,あと,痕，傷痕,
紺,コン,紺青，紺屋，濃紺,「紺屋」は，「コウや」とも。
魂,コン　,魂胆，霊魂，商魂,
,たましい,魂，負けじ魂,
墾,コン,開墾,
懇,コン　,懇切，懇親会,
,ねんごろ,懇ろだ,
左,サ　,左右，左翼，左遷,
,ひだり,左，左利き,
佐,サ,佐幕，補佐，大佐,
沙,サ,沙汰,
査,サ,査察，調査，巡査,
砂,サ　,砂丘，砂糖,砂利（じゃり）
,シャ　,土砂,
,すな,砂，砂場,
唆,サ　,教唆，示唆,
,そそのかす,唆す,
差,サ　,差異，差別，誤差,差し支える（さしつかえる）
,さす,差す,⇔刺す，指す，挿す
詐,サ,詐欺，詐取，詐称,
鎖,サ　,鎖国，連鎖，封鎖,
,くさり,鎖,
座,ザ　,座席，座談，星座,⇔据わる
,すわる,座る，座り込み,
挫,ザ,挫折，頓挫,
才,サイ,才能，才覚，秀才,
再,サイ　,再度，再選，再出発,
,　サ　,再来年，再来月，再来週,
,ふたたび,再び,
災,サイ　,災害，災難，火災,
,わざわい,災い,
妻,サイ　,妻子，夫妻，良妻,
,つま,妻，人妻,
采,サイ,采配，喝采,
砕（碎）,サイ　,砕石，砕氷，粉砕,
,くだく　,砕く,
,くだける,砕ける,
宰,サイ,宰領，宰相，主宰,
栽,サイ,栽培，盆栽,
彩,サイ　,彩色，色彩，淡彩,
,いろどる,彩る，彩り,
採,サイ　,採集，採用，採光,⇔取る，執る，捕る
,とる,採る,
済（濟）,サイ　,返済，救済，経済,
,すむ　,済む，使用済み,
,すます,済ます,
祭,サイ　,祭礼，文化祭,
,まつる　,祭る，祭り上げる,
,まつり,祭り，秋祭り,
斎（齋）,サイ,斎場，潔斎，書斎,
細,サイ　,細心，詳細，零細,
,ほそい　,細い，細腕，心細い,
,ほそる　,細る,
,こまか　,細かだ,
,こまかい,細かい,
菜,サイ　,菜園，菜食，野菜,
,な,菜，青菜,
最,サイ　,最大，最近，最先端,最寄り（もより）
,もっとも,最も,
裁,サイ　,裁縫，裁判，体裁,⇔断つ，絶つ
,たつ　,裁つ，裁ち物,
,さばく,裁く，裁き,
債,サイ,債務，負債，公債,
催,サイ　,催眠，開催，主催,
,もよおす,催す，催し,
塞,サイ　,要塞,
,ソク　,脳梗塞，閉塞,
,ふさぐ　,塞ぐ,
,ふさがる,塞がる,
歳,サイ　,歳末，歳月，二十歳,二十歳（はたち）
,　セイ,歳暮,
載,サイ　,積載，掲載，記載,
,のせる　,載せる,⇔乗せる
,のる,載る,⇔乗る
際,サイ　,際限，交際，この際,
,きわ,際，際立つ，窓際,
埼,　さい,,埼玉県
在,ザイ　,在留，在宅，存在,⇔有る
,ある,在る，在りし日,
材,ザイ,材木，材料，人材,
剤（劑）,ザイ,薬剤師，錠剤，消化剤,
財,ザイ　,財産，私財，文化財,
,　サイ,財布,
罪,ザイ　,罪状，犯罪，謝罪,
,つみ,罪,
崎,さき,○○崎,
作,サク　,作為，著作，豊作,⇔造る，創る
,サ　,作業，作用，動作,
,つくる,作る,
削,サク　,削除，削減，添削,
,けずる,削る,
昨,サク,昨日，昨年，一昨日,昨日（きのう）
柵,サク,鉄柵,
索,サク,索引，思索，鉄索,
策,サク,策略，政策，対策,
酢,サク　,酢酸,
,す,酢，酢の物,
搾,サク　,搾取，圧搾,⇔絞る
,しぼる,搾る,
錯,サク,錯誤，錯覚，交錯,
咲,さく,咲く，遅咲き,
冊,サツ　,冊子，別冊,
,サク,短冊,
札,サツ　,札入れ，表札，入札,
,ふだ,札，名札,
刷,サツ　,刷新，印刷，増刷,
,する,刷る,
刹,サツ　,古刹，名刹,
,セツ,刹那,
拶,サツ,挨拶,
殺（殺）,サツ　,殺人，殺到，黙殺,
,　サイ　,相殺,
,　セツ　,殺生,
,ころす,殺す，殺し，見殺し,
察,サツ,察知，観察，考察,
撮,サツ　,撮影,
,とる,撮る,
擦,サツ　,擦過傷，摩擦,
,する　,擦る，擦り傷,
,すれる,擦れる，靴擦れ,
雑（雜）,ザツ　,雑談，雑音，混雑,雑魚（ざこ）
,ゾウ,雑炊，雑木林，雑兵,
皿,さら,皿，灰皿,
三,サン　,三角，三流，再三,三味線（しゃみせん）
,み　,三日月，三日（みっか）,
,みつ　,三つ指,
,みっつ,三つ,
山,サン　,山脈，高山，登山,山車（だし）
,やま,山,築山（つきやま）
参（參）,サン　,参加，参万円，降参,
,まいる,参る，寺参り,
桟（棧）,サン,桟，桟橋,桟敷（さじき）
蚕（蠶）,サン　,蚕糸，蚕食，養蚕,
,かいこ,蚕,
惨（慘）,サン　,惨劇，悲惨，陰惨,
,ザン　,惨死，惨殺,
,みじめ,惨めだ,
産,サン　,産業，生産，出産,土産（みやげ）
,うむ　,産む，産み月,⇔生む
,うまれる　,産まれる,⇔生まれる
,うぶ,産湯，産着，産毛,
傘,サン　,傘下，落下傘,
,かさ,傘，雨傘，日傘,
散,サン　,散歩，散文，解散,
,ちる　,散る，散り散りに,
,ちらす　,散らす,
,ちらかす　,散らかす,
,ちらかる,散らかる,
算,サン,算数，計算，予算,
酸,サン　,酸味，酸素，辛酸,
,すい,酸い，酸っぱい,
賛（贊）,サン,賛成，賛同，称賛,
残（殘）,ザン　,残留，残念，敗残,名残（なごり）
,のこる　,残る，残り,
,のこす,残す，食べ残し,
斬,ザン　,斬殺，斬新,⇔切る
,きる,斬る,
暫,ザン,暫時，暫定,
士,シ,士官，武士，紳士,海士（あま）
,,,居士（こじ）
,,,博士（はかせ）
子,シ　,子孫，女子，帽子,
,ス　,金子，扇子，様子,
,こ,子，親子，年子,迷子（まいご）
,,,息子（むすこ）
支,シ　,支持，支障，支店,差し支える（さしつかえる）
,ささえる,支える，支え,
止,シ　,止宿，静止，中止,波止場（はとば）
,とまる　,止まる，行き止まり,⇔留まる，泊まる
,とめる,止める，歯止め,⇔留める，泊める
氏,シ　,氏名，姓氏，某氏,
